PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME
CC1=CC=CC=C1CN2C(=C(C(=N2)C)NC(=O)C(F)(F)F)C,0
CC(=O)C1=CC(=CC=C1)NC(=O)N2CCCC2C(=O)NCCC3=CC=CC=C3,0
CCC1=CC=C(C=C1)/C=N/NC(=O)C2=CC=C(C=C2)N3C=NN=N3,0
CC1=CC(=C(C=C1)N2N=C3C=CC(=CC3=N2)N)C,0
C1C2=CC(=C(C=C2C3=C4C=CC(=O)C(=C4OCC31O)O)O)O,1
CC1=CC=C(O1)C(=O)C2=C(C(=O)N(C23C4=CC=CC=C4N(C3=O)CC=C)CCCN5CCOCC5)O,0
CN(C)C1=CC=C(C=C1)C(CCN2CCOCC2)C3=C(C=C(C4=C3OC(=O)CC4C5=CC=C(C=C5)OC)OC)OC,1
COC1=CC=CC(=C1)N2CC(CC2=O)NS(=O)(=O)C3=CC4=CC=CC=C4C=C3,0
CC12CC3(CC(C1)(CC(C2)(C3)C(=O)NCC(=O)O)C)C,0
CC1=C(C(=CC=C1)C)NC(=O)CNC(=O)C2=CC=C(C=C2)COC3=CC=CC=C3,0
CC(=O)/C(=N/NC1=CC=C(C=C1)OC)/N2CCCC3=CC=CC=C32,1
CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=CC=C3.OS(=O)(=O)O,1
CC1=C2C(=CC=C1)C(=O)C(=O)N2CCCOC3=CC=CC=C3C,1
C1=CC=C(C=C1)COC2=CC=C(C=C2)NC(=O)C3=CC=CS3,0
CC(C)(C)[C@@H]1COC(=O)[C@H](C/C=C\C[C@@H](C(=O)N1)CC(=O)N(CCO)CC2=CC=CC=C2)CC3=CC=C(C=C3)F,0
CC(C(=O)NCC1=CC=CO1)NS(=O)(=O)C2=CC=C(C=C2)Br,0
CC(C1=CC(=CC=C1)F)(C2=NC(=CS2)C3=CC=C(C=C3)N(C)C)O,1
CN(C)C1=CC=C(C=C1)C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)[N+](=O)[O-],1
CCOC1=CC=C(C=C1)C(=O)NC2CCN(CC2)C(=O)N3CCCC3,0
CC1=C(C=CC(=C1)OCC(=O)N(CC2=CC=CO2)C3CCS(=O)(=O)C3)Cl,0
CN(C1CCS(=O)(=O)C1)C(=O)CSC2=NN=C(S2)NC3CCCCC3,0
COC1=CC=C(C=C1)N2CCN(CC2)CCNS(=O)(=O)C3=CC=CC4=NSN=C43,0
CC1=CC=C(C=C1)C2(CCOC(C2)C(C)C)CCNCC3=CC=C(C=C3)N(C)C,1
CCN1C2=C(C=C(C=C2)CN3CCN(CC3)CC4=C(C=CC(=C4)OC)O)C5=CC=CC=C51.C(=O)(C(=O)O)O,1
CC1=C(C=CC(=C1)Br)SCC(=O)NNC(=O)C2=CC=CO2,0
C1CN(CCN1C2=CC=CC=C2)/N=C\C3=CC=CC=C3[N+](=O)[O-],1
CCN1C(=NN=C1SCC2=CC(=CC=C2)F)C3=CC=NC=C3,0
CCOC(=O)CCCC1=C(N=C(S1)N)C2=C(NC(=O)N2)C.Br,1
CC(C)CC(C(=O)O)NS(=O)(=O)C1=C(C=CC(=C1)C(=O)O)Cl,0
CCC(C(F)(F)F)(C(F)(F)F)NC(=O)NNC(=S)N,0
CC(=O)OC1=CC(=CC(=C1OC(=O)C)OC(=O)C)C(=O)OCC(=O)N2CCC3=CC=CC=C3C2,1
CC1=CC=C(C=C1)NC2=C(C(=O)C3=CC=CC=C3C2=O)N4CCOCC4,1
C=CCN(CC=C)CC1=C(C=CC2=C1OC(=O)C3=CC=CC=C23)O,1
C1CN2C(=NC3=CC=CC=C32)CN1C(=O)NC4=CC=CC=C4,0
CCC1=C(N2C=C(C=CC2=N1)C(=O)NCC3=CC=CC=C3OC)N(C)CC4=CC=C(C=C4)N(C)C,1
CN(C)C1=CC=C(C=C1)C(CCN2CCCCC2)C3=C(C=C(C4=C3OC(=O)C=C4C5=CC=CC=C5)OC)OC,1
CCCN1CCN(CC1)C(=O)CN2C(=O)C3=CC4=C(N3C(=N2)C)C=CS4,0
CC1=CC=CC=C1OCCCC(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC(=NC(=C3)C)C,0
CCCCNC1=NC=NC2=C1C=NN2,0
CCOC(=O)C1=C(C(N=C1C)(C(F)(F)F)NC2=NC3=CC=CC=C3S2)O,0
CC1=CC(=C(C=C1)NC2=C/C(=N\S(=O)(=O)C3=CC=CS3)/C4=CC=CC=C4C2=O)C,1
C=CCCC1CN(S(=O)(=O)C2=C(O1)C=CC=C2F)CC3=CC=CO3,0
CC1=CC(=CC=C1)NC(=O)NNC(=O)C2=NN(C=C2Br)C,0
C1=CC=C(C=C1)C(=C2C=C(C(=O)C3=CC=CC=C32)O)C4=CC=CC=C4,1
COCN1C=CN=C1C(=O)C2=CC=CO2,0
CC1=CC=C(C=C1)CN2CCN(CC2)C(=O)C3=CC=CC4=CC=CC=C43.C(=O)(C(=O)O)O,1
C1CN(CCN1CCC2=CC=CC=C2)C(=O)C3=C(C=C(C=C3)F)Cl,0
CCOC1=CC2=C(C=C1)N(C(C3=C2C(=S)SS3)(C)C)C(=O)CSC4=NCCS4,1
CCC(C)NC(=O)C1=CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C,0
C1CN(CCN1C2=CC=CC=C2O)C(=O)CCOC3=CC=CC=C3F,0
C1=CC=NC(=C1)C2=NC(=CN=N2)C3=CC=C(C=C3)Cl,1
CC1=C(C=C(C=C1)Cl)NC2=C/C(=N\S(=O)(=O)C3=CC=CS3)/C4=CC=CC=C4C2=O,1
C1CCN(CC1)C2=CC=C(C=C2)/C=C(/C#N)\C3=CC(=CC=C3)F,1
COC1=CC=C(C=C1)N=C2C3=CC=CC4=C3N(C2=O)CCC4,0
CC1CN(CC(O1)C)C2CCN(CC2)CC3=C(C(=C(C=C3)OC)OC)OC.C(=O)(C(=O)O)O,1
COC(=O)C1=CC=C(C=C1)NC(=O)C(=O)N2CCN(CC2)C(=S)NCCC3=CC=CC=C3,0
CC1=CC(=C(C=C1)C)OCCC(=O)NNC(=O)C2=CC=CC=C2,0
CC1=C(C=CC=C1NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3)C(=O)O,0
COC1=CC2=C(C=C1)NC3=CC=CC=C3S2,1
CCN1C2=C(C=CC(=C2SC1=NC(=O)C3COC4=CC=CC=C4O3)OC)OC,0
CCOC(=O)/C(=N/NC1=CC=C(C=C1)OC)/N2CCCC3=CC=CC=C32,1
CCOC1=C(C(=CC(=C1)C(=O)N=C2N(C=CS2)C)Br)OC,0
C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)O)O,1
CCCCOP(=O)(C1=CC=C(C=C1)N(C)C)C(C2=CC=CC=C2F)O,0
CC(C)C1=NC(=CC(=O)N1)CN2CCCCC2,0
CCC(C1=CC=CC=C1)C(=O)N2C[C@H]3C[C@@H](C2)C4=CC=CC(=O)N4C3,0
C1CCC2(CC1)C(=O)N(C(=O)N2)CC3=CC(=O)N4C=CSC4=N3,0
CN1C=C(C(=N1)C(=O)NNC(=O)CC2=CC=C(C=C2)Cl)Br,0
CN1C=CC2=C(C=C3C4CCC(C4)C3=C21)N5CCCCC5,1
CC1=CC(=CC=C1)N2C=NC3=C2C=CC(=C3)[N+](=O)[O-],0
C1=CC=NC(=C1)NC(=O)CCC(=O)N(CC2=CC=C(C=C2)F)CC(=O)NCC3=CC=C(C=C3)F,0
C[C@]12[C@@H]3[C@H]([C@H](N1C(=O)C4=CC(=C(C=C4)Cl)Cl)CN(C2=O)C)C(=O)N(C3=O)C,0
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=C(C4=CC=CC=C4O3)C,1
C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)CCC(=O)NN,0
CCOC1=C(C=C(C=C1)Br)CNC2=CC3=C(C=C2)OCCO3,1
CN(CC(=O)NC1=CC(=CC=C1)SC)S(=O)(=O)C2=CN=CN2,1
CC1=CC=CC=C1NC(=O)OCC2=C(N=CC=C2)OC3=CC=C(C=C3)Cl,0
CC1=C(C=CC(=C1)Cl)NNC(=O)C2=CC=CS2,1
CCC1=C(N2C=C(C=CC2=N1)C(=O)NC3CCN(CC3)CC4=CC=CC=C4)N(C)CC5=CC=C(C=C5)N(C)C,1
COC1=CC=CC=C1N2CCN(CC2)/N=C/C=C/C3=CC=CC=C3[N+](=O)[O-],1
CC(C)C1=CC=C(C=C1)NC(=O)CN(CC2=CC=CC=C2)S(=O)(=O)C,0
C1CCN(C1)C2=C(C=C(C=C2)C(=O)C3=CC=CC=C3C(=O)O)[N+](=O)[O-],0
CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)OCC(=O)N2CCN(CC2)CC3=CC=CC=C3,0
CN1C2=C(C=N1)C(=O)NN=N2,0
CC1=CC=C(C=C1)SC2=CC(=O)C(=CC2=O)C,1
C1C2CC3CC1CC(C2)(C3)C4=CC=C(C=C4)N5C(=C(C(=O)NC5=O)C=N)O,0
C1CN(CCN1CC(=O)NC(=O)NCC2=CC=CC=C2)C3=CC=CC=C3,0
CC1=CC=C(C=C1)S(=O)(=O)N2C(=O)C3=CC=CC=C3OC(=N2)C,0
C1C[C@@H]2C[C@H]1C[C@H]2NS(=O)(=O)C3=CC=CS3,0
CC1=NC2=CC=CC=C2C(=C1)C(=O)N/N=C(\C)/C3=CC=CS3,0
CC1=C(C=C(C=C1)NC(=O)CCN2C3=CC=CC=C3OC2=S)F,0
CN1C=C(C(=N1)C2=CC=C(C=C2)OC3=CC=CC=C3)CNCC4=CN=C5N4C=CC=C5,1
CC(=O)C1=CC2=C(C=C1)NC(C3C2C=CC3)C(=O)O,1
COCCN1C(=NN=N1)C(C2=CC(=CC=C2)C(F)(F)F)N3CCN(CC3)CC4=CC=CC=C4.Cl,0
CC1=C(C=CC(=C1)N(C)C)N=NC2=CC3=C(C=C2)N=CC=C3,1
C1CN(CCC1N=CC2=C(N(C(=O)NC2=O)CC3=CC=CO3)O)CC4=CC=CC=C4,0
CC1=NC2=C(S1)C=C(C=C2)S(=O)(=O)NCC(=O)N3CCC(CC3)N4CCCCC4,0
CCOC(=O)N1C2=C(C=CC(=C2)Br)N(C1=O)C,0
CC1=NN(C=C1CN(C)C(=O)C2=CC(=NC3=C2C=C(C=C3)Br)C4=CC=CC=C4)C,0
CCC1=NN=C(S1)NC(=O)CSC2=C(C3=C(S2)C(=CC(=O)N3)O)C#N,1
COC(=O)C1=CC=C(C=C1)/C=N/OCC(=O)NC2CCCCCCC2,0
C1=COC(=C1)CNC(=O)NC2=CC3=C(C=C2)SN=N3,0
COC1=C(C=C2C(=C1)CC3=C2C=CC(=C3)N)N,1
C1CCC(CC1)NC(=O)NC2=CC=CC=C2,0
CC1=C(C(=CC=C1)C)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)OCO4,0
C1=COC(=C1)C2=C(N=C(C(=N2)C3=CC=CO3)C4=CC=CO4)C5=CC=CO5,1
CC1(C2=C(C3=C(N1)C=CC(=C3)OC)C(=S)N(S2)C4=CC=CC=C4)C,1
C1CN(CCN1C/C=C/C2=CC=CC=C2)CC(=O)NC3=C(C=CC(=C3)[N+](=O)[O-])Cl.C(=O)(C(=O)O)O,1
CN(C)C1=CC=C(C=C1)CN2C/C=C\C(N(C(=O)C2)CC3=CC=C(C=C3)F)C4=CC=C(C=C4)OC,1
CC1(CC2=C(C=CN=C2O1)C3=CC=C(C=C3)N(C)C)C(=O)NCC4=CC=C(C=C4)N(C)C,1
CC1=CC=C(S1)C(=O)NCC(=O)OCC(=O)NC2=C(C=CC(=C2)S(=O)(=O)N3CCOCC3)Cl,0
COC(=O)C1=CC=CC=C1NC2=C/C(=N\S(=O)(=O)C3=CC=CS3)/C4=CC=CC=C4C2=O,1
C1C2CN(CC1C3=CC=CC(=O)N3C2)CC4=CC5=C(C=C4)OCO5,0
COC1=CC=C(C=C1)NCC2=NN=C(N2C3=CC=CC=C3)SCC4=CC=C(C=C4)Cl,1
CC1(C2CCC1(C(=O)N(C2=O)CSC(=S)N/N=C\C3=CC=CC=C3O)C)C,1
COC1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)Cl)NC(=O)C3=CC=CC=C3F,0
C1=CC=C2C(=C1)C(=O)N(C2=O)CCC(=O)NC3=CC=C(C=C3)C4=NC5=CC=CC=C5S4,0
CC1=CC(=C(C=C1)NC(=S)NCC2=CC=C(C=C2)S(=O)(=O)N)C,0
CC1=C(OC2=C1C=C(C=C2)F)C(=O)NCC(C3=CC=C(C=C3)OC)N4CCCCC4,0
CCN1C(=O)[C@H]2[C@H]3CN=C(N3[C@@]([C@H]2C1=O)(CC4=CC=CC=C4)C(=O)OC)SC.C(=O)(C(F)(F)F)O,0
C1CCC(=CC1)CCNC(=O)COC2=CC=CC=C2[N+](=O)[O-],0
CC1=C(C=C(C=C1)/C=C/C(=O)O)S(=O)(=O)NCC2=CC=CO2,0
C1CN(CCN1C(=O)C2=CC=CO2)C(=O)C3=CC=C(O3)CS(=O)C4=CC(=CC=C4)Cl,0
C1C2=CC(=C(C=C2C3C1(COC4=C3C=CC(=C4)O)O)O)O,1
COC1=C(C=C(C=C1)NC(=O)CSC2=NC3=C(C=NN3)C(=O)N2)OC,0
CN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=CC=N3)C,1
CC1=CC(=NC(=N1)SC2CC(=O)N(C2=O)C3=CC=C(C=C3)NC(=O)C)C,0
CC1=C(C=C(C=C1)Cl)C2=CC=C(O2)C=NC3=CC=C(C=C3)N4CCOCC4,1
C1C(=O)NC2=C(O1)C=CC(=C2)C(=O)COC(=O)CC3=CC=CC=C3F,0
C1C2CC(C1C=C2)NC(=S)NNCCO,0
C1CN(CCN1CC2=CC=CC=C2)C3=C(C(=O)C4=CC=CC=C4C3=O)NS(=O)(=O)C5=CC=CS5,1
CC1=CC=CC=C1NC(=O)CC2=NC(=CS2)COC(=O)C3=CC(=CC=C3)O,0
C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O.Cl,0
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC3=C2OC=C3,1
C1=CC(=CN=C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)Cl,0
COC1=CC(=C(C=C1)OC)NC(=O)C2=CC=C(C=C2)C3=CC=CS3,1
CN(CC1=CN(N=C1C2=CC=C(C=C2)Cl)C3=CC=CC=C3)C(=O)CCC(=O)O,0
C1=CC=C2C(=C1)N=C(N2S(=O)(=O)C3=CC=C(C=C3)Cl)N,0
CC1=C(SC2=NC(=NC(=C12)N3CCN(CC3)C)C)C(=O)NC4=CC=C(C=C4)F,0
CC1C(NC(=O)N1)CCCCCC(=O)NCCC2=CC=CC=C2,1
C1CCN(C1)C2=CC=CC3=C2C(=O)C4=CC=CC=C4C3=O,1
CC(C1=NOC=C1)N(C)C(=O)C2=NOC(=C2)COC3=C(C=C(C=C3)OC)Cl,0
CN1C=CC2=C(C=C3C4CCC(C4)C3=C21)N(C)C5CCCCC5,1
COC(=O)CCCC[C@H]1[C@H]([C@@H](CS1)NC(=O)OC)NC(=O)OC,0
CN1C=NC2=C1C=CC(=C2)NCC3=CC=C(C=C3)N(C)C,1
CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=C(C=C2)F)C(=O)N3CCN(CC3)C,0
CC1=CC=CC=C1N2C(=O)C3=C(C4=CC=CC=C4N3)N=C2SCC(=O)NCC5CCCO5,0
CC(C1=CC(=C(C=C1)F)F)(C2=NC(=CS2)C3=CC=C(C=C3)N(C)C)O,1
C[C@@H](C(=O)OCC(=O)N1CCOCC1)NS(=O)(=O)C2=CC=C(C=C2)Cl,0
CC1=C(C(=CC=C1)NC(=O)COC2=CC=C(C=C2)C3=NC(=C(N3O)C(=O)C)C)C,0
CC1(CC2=NC(=NC=C2C(=O)C1)NC(=O)C3=CC=CO3)C,0
C1CN(CCN1C2=CC=C(C=C2)F)C3=NC4=CC=CC5=C4C3=CC=C5,1
CCCS(=O)(=O)NC(=O)C1(CCCN(C1)C(=O)C2=C(C=CS2)C)C,0
CCN1C2=C(N=C1SCCN3CCOCC3)N(C(=O)N(C2=O)C)C,0
CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCC(=O)NC3=CC=C(C=C3)C(=O)N)C4=CC=CC=C4,0
CC1=CC(=C(C=C1)N=CC2=C(C(=CC(=C2)CC3=CC=CC=C3Cl)[N+](=O)[O-])O)O,1
C1CC2=C(C3=CC=CC=C3N=C2C1)NCC4=CC=CC=C4.Cl,0
CC1=CC(=NC(=C1)NC(=O)CC2=CC=C(C=C2)[N+](=O)[O-])C,0
CC1=CC(=C(C=C1)C)CN2CCCN(C2)C(=S)NC3=CC=C(C=C3)OC,0
CC1=CC2=C(C(=C(C(=O)O2)CC(=O)N[C@@H](CCSC)C(=O)O)C)C3=C1C(=CO3)C,0
CN(C)S(=O)(=O)N1CCN(CC1)C(=O)N(C2=CC=CC=C2)C3=CC=CC=C3,0
CCN1C(=NC2=C1C=CC(=C2)C(=O)N/N=C/C3=C(C(=C(C=C3)O)O)O)C,1
CC1CCN(CC1)C(=O)CN2C=NC3=C(C2=O)C(=C(S3)C(=O)NC4=CC(=C(C(=C4)OC)OC)OC)C,0
C1=C(C2=C(C(=C1O)O)C(=O)C(=O)C=C2O)O,1
CC1=CC=C(C=C1)CN2CCN(CC2)/N=C\C3=CC(=CC=C3)[N+](=O)[O-],1
CCC1=CC=C(C=C1)C(=O)NCC2=CC=C(C=C2)Cl,0
C1=CC=C2C(=C1)OC(O2)(C(F)(F)F)NC(=O)NCCC3=CC=C(C=C3)S(=O)(=O)N,0
C1[C@@H]([C@H](O[C@H]1C2=NC3=C(S2)C=CC(=C3)C(=O)NC4=CC(=C(C=C4)F)Cl)CO)O,0
CN1C2=C(C(=O)NC1=O)N(C(=N2)N3CCNCC3)CC4=CC=CC=C4Cl,0
COC1=CC=C(C=C1)NC(=S)NC(=O)C2=CC(=CN=C2)Br,0
CCCCOC1=CC=CC(=C1)C(=O)NNC(=S)NC2CCCCC2,0
COC1=C(C=C(C=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=C(C=C3)C(=O)N)OC,0
CC1=CC=C(C=C1)N2C(=O)C3=CC(=C(C=C3N(C2=O)CC(=O)C4=CC5=C(C=C4)OCO5)OC)OC,0
CCOC1=C(C=C(C=C1)CCNC(=O)CN2C3=C(C=CC(=C3)C)OC4=C(C2=O)C=CC=N4)OCC,0
